"Location","Year","Readings"
"E",2011,132.043144715624
"E",2012,131.959479717672
"E",2012,124.256186881586
"E",2012,131.313481371529
"E",2012,109.397708445036
"E",2012,119.639741267949
"E",2012,120.652098473723
"E",2012,104.149625753927
"E",2012,108.881379221087
"E",2012,117.924738275419
"E",2012,110.737310285745
"E",2012,111.659311459308
"E",2012,126.119476654261
"E",2012,123.394502276748
"E",2012,111.524755951334
"E",2012,109.809645775322
"E",2012,130.533970874385
"E",2012,130.615097743193
"E",2012,130.736132051655
"E",2012,134.684709765192
"E",2012,109.164960064825
"E",2012,132.352166760124
"E",2012,122.283425548901
"E",2012,129.997938169043
"E",2012,126.215288856495
"E",2012,124.378336420859
"E",2012,118.320427401582
"E",2012,133.325993691147
"E",2012,125.040955517823
"E",2012,125.088562845396
"E",2012,132.904279453892
"E",2012,128.835583543769
"E",2012,121.70480642288
"E",2012,119.262200174011
"E",2012,120.580235836127
"E",2012,122.325353194143
"E",2012,111.995719367081
"E",2012,124.289312323802
"E",2012,114.577595970451
"E",2012,128.500286811287
"E",2012,120.824094389967
"E",2012,128.126350197173
"E",2013,127.76009917044
"E",2013,128.745713717303
"E",2013,118.290053634399
"E",2013,116.040664502923
"E",2013,118.385748132491
"E",2013,124.234438080906
"E",2013,118.04452940715
"E",2013,131.865953651526
"E",2013,113.032805113398
"E",2013,122.929917451432
"E",2013,119.12151474013
"E",2013,116.181618254622
"E",2013,125.240064840952
"E",2013,123.105007428285
"E",2013,122.164174671829
"E",2013,124.561351808747
"E",2013,119.861353385497
"E",2013,122.30582706837
"E",2013,120.513598912807
"E",2013,117.871582573802
"E",2013,127.035629726395
"E",2013,125.986238431575
"E",2013,130.169071101015
"E",2013,123.15898488943
"E",2013,119.667599033718
"E",2013,121.621441893763
"E",2013,130.563494179831
"E",2013,122.214758874986
"E",2013,112.576397958265
"E",2013,124.774071657639
"E",2013,116.861010588914
"E",2013,113.564332096745
"E",2013,111.465705133886
"E",2013,121.31038486636
"E",2013,122.409974469852
"E",2013,124.006775694601
"E",2013,133.278706671391
"E",2013,118.954939107425
"E",2013,120.036066610251
"E",2013,111.24737215023
"E",2014,122.98039734017
"E",2014,117.573481737951
"E",2014,132.260199243097
"E",2014,136.261048815215
"E",2014,120.071303650168
"E",2014,118.46967008506
"E",2014,119.167064844794
"E",2014,128.165540580036
"E",2014,121.496599552384
"E",2014,119.9757022472
"E",2014,122.179217597987
"E",2014,130.45630988155
"E",2014,127.800232360912
"E",2014,125.048031110795
"E",2014,108.758972766546
"E",2014,113.47081662787
"E",2014,122.601031879728
"E",2014,130.673246463076
"E",2014,120.358520241765
"E",2014,118.962002883307
"E",2014,127.274816780251
"E",2014,107.914062798327
"E",2014,135.193256887957
"E",2014,116.478784502151
"E",2014,107.969323724349
"E",2014,124.455293310043
"E",2014,118.253041477809
"E",2014,114.101228488378
"E",2014,124.079146703041
"E",2014,121.759937630953
"E",2014,132.032550459176
"E",2014,120.572103350354
"E",2014,119.631526505253
"E",2014,108.983611887537
"E",2014,125.187376240429
"E",2014,133.5285262416
"E",2014,116.299604366564
"E",2014,124.732112615904
"E",2014,130.112682252681
"E",2014,127.006970561877
"E",2015,119.89331267456
"E",2015,113.692270021332
"E",2015,130.933150607876
"E",2015,117.441121433861
"E",2015,126.47237135116
"E",2015,128.311214744605
"E",2015,126.779487172431
"E",2015,120.784342298269
"E",2015,130.995397798527
"E",2015,124.292714619174
"E",2015,125.312586096477
"E",2015,124.174875685886
"E",2015,124.108790544935
"E",2015,126.296412215271
"E",2015,126.734598143269
"E",2015,121.045978737453
"E",2015,127.433209787905
"E",2015,121.160102191117
"E",2015,122.644889406673
"E",2015,113.619359376123
"E",2015,128.274319547934
"E",2015,117.63280482444
"E",2015,116.02628867736
"E",2015,120.500938730563
"E",2015,115.348177825557
"E",2015,116.474994078341
"E",2015,120.757216734127
"E",2015,122.495124970063
"E",2015,121.242119605317
"E",2015,127.880660000718
"E",2015,119.166020182912
"E",2015,125.745265511749
"E",2015,116.461333870031
"E",2015,126.512252107546
"E",2015,120.811118477252
"E",2015,121.684848137633
"E",2015,119.444341271648
"E",2015,125.711103809153
"E",2015,115.265200778546
"E",2016,124.277527043868
"E",2016,125.660260371006
"E",2016,120.57991972816
"E",2016,130.585006224092
"E",2016,120.360165255629
"E",2016,112.005377348546
"E",2016,123.609801997822
"E",2016,124.934530411707
"E",2016,126.606592191845
"E",2016,121.301825246512
"E",2016,124.175958726798
"E",2016,114.692466774018
"E",2016,129.080685539373
"E",2016,125.608803017323
"E",2016,129.071240746084
"E",2016,123.006694824575
"E",2016,114.615179288769
"E",2016,117.844418677092
"E",2016,112.385471193358
"E",2016,110.59206685629
"E",2016,124.280081383698
"E",2016,124.417048547639
"E",2016,122.99215849585
"E",2016,135.630192196103
"E",2016,127.678595279971
"E",2016,118.174513087263
"E",2016,119.150694089018
"E",2016,119.480527791481
"E",2016,128.228241283548
"E",2016,129.989801796782
"E",2016,119.80541240406
"E",2016,128.480808978194
"E",2016,118.29970540584
"E",2016,123.647149202789
"E",2016,130.463867552198
"E",2016,114.96858927322
"E",2016,125.244795345098
"E",2016,113.789245264866
"E",2017,127.119508771837
"E",2017,119.273076605428
"E",2017,147.003141160122
"E",2017,121.672927723963
"E",2017,126.721404086793
"E",2017,130.578930290838
"E",2017,118.272542213409
"E",2017,111.113793055935
"E",2017,121.179210387033
"E",2017,126.946874257863
"E",2017,116.581592410002
"E",2017,122.870234242761
"E",2017,118.397377869618
"E",2017,121.169324560777
"E",2017,118.465691846668
"E",2017,113.651655620408
"E",2017,109.904391065907
"E",2017,120.852067235599
"E",2017,123.542083223929
"E",2017,125.74783019713
"E",2017,132.357305209516
"E",2017,136.842469938745
"E",2017,118.847051874397
"E",2017,119.0267765995
"E",2017,116.019026743378
"E",2017,113.766154358608
"E",2017,115.697573447433
"E",2017,119.790224074893
"E",2017,118.163014331581
"E",2017,125.636067034148
"E",2017,120.398410473239
"E",2017,114.90730975098
"E",2017,136.696673381153
"E",2017,120.892203419024
"E",2017,117.314474557993
"E",2017,135.370771062854
"E",2017,118.762697989542
"E",2017,129.694703512722
"E",2017,117.934161809894
"E",2017,119.493465652401
"E",2018,133.302344126559
"E",2018,131.876624053434
"E",2018,130.719714178716
"E",2018,123.145104722921
"E",2018,121.97686818123
"E",2018,125.154933248134
"E",2018,121.128721970359
"E",2018,130.492345854501
"E",2018,131.771362863408
"E",2018,133.421830274934
"E",2018,123.151764919483
"E",2018,127.779557675377
"E",2018,120.817943254558
"E",2018,133.216373596291
"E",2018,135.139482772762
"E",2018,137.211060437624
"E",2018,123.738918317465
"E",2018,128.839127762085
"E",2018,121.629685795366
"E",2018,126.354573416732
"E",2018,125.729058735271
"E",2018,121.291455187696
"E",2018,129.499440920791
"E",2018,130.191758926767
"E",2018,128.715748874105
"E",2018,121.065946529203
"E",2018,124.760602856936
"E",2018,125.16278374927
"E",2018,131.316435653654
"E",2018,127.132752614979
"E",2018,128.100542452277
"E",2018,114.00289698615
"E",2018,128.556876943334
"E",2018,134.230283721786
"E",2018,127.668355617308
"E",2018,131.250807738197
"E",2018,116.846005931747
"E",2018,126.687908901002
"E",2018,118.987543772081
"E",2018,136.420066575797
"E",2019,128.402141676227
"E",2019,128.474336058921
"E",2019,135.683121626439
"E",2019,127.612967790499
"E",2019,123.97838039373
"E",2019,123.283114694262
"E",2019,124.809196899314
"E",2019,128.299409651039
"E",2019,127.98616833616
"E",2019,122.803245999467
"E",2019,130.94276849312
"E",2019,131.083383067961
"E",2019,120.029988333701
"E",2019,127.78909259515
"E",2019,127.44592170651
"E",2019,126.801278619583
"E",2019,124.786541238894
"E",2019,129.353177319691
"E",2019,116.300031278212
"E",2019,125.728656766165
"E",2019,130.969588438948
"E",2019,127.782168190715
"E",2019,130.287877541183
"E",2019,127.23337583453
"E",2019,109.817752053969
"E",2019,129.427235582407
"E",2019,134.985389152418
"E",2019,124.695648561184
"E",2019,129.976781115821
"E",2019,125.270334327904
"E",2019,121.519138482596
"E",2019,127.190790680276
"E",2019,130.143651121904
"E",2019,121.347816028284
"E",2019,123.720917045702
"E",2019,121.941131399167
"E",2019,129.450040063902
"E",2019,126.695707523673
"E",2019,125.714141187731
"E",2020,128.910815586612
"E",2020,135.521682620033
"E",2020,135.081049056101
"E",2020,122.969795604496
"E",2020,121.831468656807
"E",2020,135.097912260456
"E",2020,130.587029059708
"E",2020,119.167961980252
"E",2020,124.159639555872
"E",2020,118.05409559547
"E",2020,125.323234817907
"E",2020,126.907696297491
"E",2020,133.202920358321
"E",2020,128.790794380156
"E",2020,123.435353931785
"E",2020,128.182403789005
"E",2020,124.905924159398
"E",2020,126.512624480455
"E",2020,130.65657745093
"E",2020,128.114439745991
"E",2021,129.370474417477
"E",2021,121.271729771345
"E",2021,132.750215718247
"E",2021,138.21713731851
"E",2021,122.523693660728
"E",2021,118.297821498525
"E",2021,126.946895677454
"E",2021,123.444041922492
"E",2021,136.985960413125
"E",2021,132.899122883716
"E",2021,116.411606159343
"E",2021,113.509154278878
"E",2021,128.206765439553
"E",2021,120.689687586769
"E",2021,125.701213370855
"E",2021,126.035751753545
"E",2021,136.235805901345
"E",2021,109.459762310041
"E",2021,131.03689965869
"E",2021,123.406174194553
"E",2021,126.42465869765
"E",2021,127.59857603155
"E",2021,129.440442648957
"E",2021,125.026465446579
"E",2021,130.226207393235
"E",2021,125.39759101778
"E",2021,134.11781698981
"E",2021,127.075610193016
"E",2021,128.668170998908
"E",2021,121.38009943561
"E",2021,128.953903445524
"E",2021,126.939009848787
"E",2021,123.149697092359
"E",2021,115.834468643028
"E",2021,133.502487901113
"E",2021,128.474362548123
"E",2021,126.66770290614
"E",2021,125.392955719945
"E",2021,130.43415995087
"E",2021,127.923828245019
"E",2022,124.997405598831
"E",2022,133.063378866267
"E",2022,132.355080698444
"E",2022,127.303288458172
"E",2022,131.635869250572
"E",2022,131.005629758482
"E",2022,130.603857968226
"E",2022,129.425312371374
"E",2022,124.339206287921
"E",2022,116.821783132749
"E",2022,131.53530841663
"E",2022,131.848418180738
"E",2022,127.237788771761
"E",2022,129.388322993069
"E",2022,126.045371536006
"E",2022,118.17131589924
"E",2022,123.24076500858
"E",2022,130.698862185577
"E",2022,128.770137451832
"E",2022,129.810311459318
"E",2022,130.009592173059
"E",2022,122.23596907131
"E",2022,124.01434523888
"E",2022,123.718765086251
"E",2022,128.24087690208
"E",2022,130.095695486188
"E",2022,124.633449221453
"E",2022,126.651831239967
"E",2022,125.24023634878
"E",2022,132.206042989971
"E",2022,129.658222071897
"E",2022,133.832460053321
"E",2022,124.086166642488
"E",2022,131.956674312762
"E",2022,128.448889186411
"E",2022,133.84095147083
"E",2022,132.432692480446
"E",2022,126.869312477213
"E",2022,133.328826086583
"E",2022,128.117033869454
"E",2023,138.924761630372
"E",2023,122.248524079628
"E",2023,136.848575904838
"E",2023,132.472367103588
"E",2023,138.620145344864
"E",2023,120.601485343615
"E",2023,136.046296266517
"E",2023,140.984558732205
"E",2023,129.47585339023
"E",2023,133.538144598391
"E",2023,123.603453456188
"E",2023,139.459033192295
"E",2023,127.697481026837
"E",2023,136.766099221938
"E",2023,120.909244545768
"E",2023,126.613097161812
"E",2023,128.031927577939
"E",2023,125.098121034675
"E",2023,142.554726951994
"E",2023,120.85964128758
"E",2023,125.11192763264
"E",2023,118.158420427796
"E",2023,136.308507153446
"E",2023,119.230138204642
"E",2023,122.443945806301
"E",2023,123.690330604632
"E",2023,128.701732643388
"E",2023,130.574414081642
"E",2023,131.7982683237
"E",2023,129.387772691441
"E",2023,125.787453836637
"E",2023,129.250086208421
"E",2023,127.63857991275
"E",2023,131.989334735542
"E",2023,121.471612094077
"E",2023,133.77532227597
"E",2023,140.647884388099
"E",2023,138.050970268885
"E",2023,126.116704742779
"E",2023,125.536871517325
"E",2023,137.072216334887
"E",2024,127.00448245276
"E",2024,136.370006130324
"E",2024,130.248061174349
"E",2024,132.156742098314
"E",2024,111.08677556475
"E",2024,131.459892034195
"E",2024,131.442618594976
"E",2024,147.511040059294
"E",2024,139.003823292485
"E",2024,128.748449297456
"E",2024,132.285110085062
"E",2024,132.468468076806
"E",2024,126.846473960871
"E",2024,132.997251572436
"E",2024,131.320638379481
"E",2024,131.796893050219
"E",2024,135.084165887047
"E",2024,135.793455113395
"E",2024,136.059958151258
"E",2024,137.609942988245
"E",2024,125.272052866954
"E",2024,132.953084296178
"E",2024,123.254294534012
"E",2024,132.506965591757
"E",2024,120.733804556246
"E",2024,130.433233894972
"E",2024,121.690541055027
"E",2024,130.52850885366
"E",2024,122.938708285412
"E",2024,140.270617428616
"E",2024,123.785748589569
"E",2024,124.480304905013
"E",2024,148.027899321214
"E",2024,146.957590601563
"E",2024,133.00910264743
"E",2024,130.73114073561
"E",2024,113.148839690654
"E",2024,117.727964155084
"E",2024,132.974913547198
"E",2024,127.131708027707
"E",2025,144.859639635674
"E",2025,129.097201436022
"E",2025,129.802526612033
"E",2025,123.53754187558
"E",2025,136.435648271193
"E",2025,131.749084635065
"E",2025,134.028217872982
"E",2025,139.238825323959
"E",2025,134.216628693803
"E",2025,125.092383215123
"E",2025,131.741334957366
"E",2025,123.828888423065
"E",2025,121.905458378545
"E",2025,127.230714426016
"E",2025,130.570028942378
"E",2025,129.332742919013
"E",2025,135.493964749348
"E",2025,129.267842850241
"E",2025,135.964811859332
"E",2025,130.953976832861
"E",2025,134.442227472552
"E",2025,133.250794286077
"E",2025,130.003395853946
"E",2025,125.418832522773
"E",2025,133.52451723171
"E",2025,134.144880289373
"E",2025,128.923156756241
"E",2025,131.353933734177
"E",2025,145.282588788375
"E",2025,140.395704202068
"E",2025,126.089529692118
"E",2025,120.801723365036
"E",2025,140.808661989737
"E",2025,139.136654264308
"E",2025,133.341146293833
"E",2025,129.762601922222
"E",2025,126.144012175721
"E",2025,125.808569137877
"E",2025,136.889404612841
"F",2010,134.846436820403
"F",2010,115.921690125678
"F",2010,125.539409423463
"F",2010,129.647575264884
"F",2010,121.096793559893
"F",2010,130.208578650213
"F",2010,129.635144937833
"F",2010,138.085161244107
"F",2010,128.976490719482
"F",2010,129.394827716931
"F",2011,129.860441207187
"F",2011,136.29614258457
"F",2011,138.805462833658
"F",2011,127.819602885851
"F",2011,137.536836112215
"F",2011,131.130265763238
"F",2011,135.836106320416
"F",2011,124.261668825211
"F",2011,136.821905416729
"F",2011,129.462551627614
"F",2012,130.833329512259
"F",2012,126.981265450216
"F",2012,144.833535632223
"F",2012,136.744672468314
"F",2012,133.948450884296
"F",2012,126.366358312544
"F",2012,134.335627348771
"F",2012,146.110472621742
"F",2012,135.50627472685
"F",2012,131.068160951815
"F",2013,132.518265107886
"F",2013,141.713680325122
"F",2013,133.374379176194
"F",2013,139.836915641812
"F",2013,128.453430092268
"F",2013,127.01148899914
"F",2013,138.274428091635
"F",2013,136.064089114332
"F",2013,135.624740204717
"F",2013,130.631289680625
"F",2014,142.808153567398
"F",2014,146.636324746386
"F",2014,149.680319316671
"F",2014,137.214936970583
"F",2014,142.543508988145
"F",2014,129.359320897735
"F",2014,144.633355242172
"F",2014,148.671333550514
"F",2014,129.233905213889
"F",2014,141.246349526176
"F",2015,126.7456738959
"F",2015,134.251028923259
"F",2015,144.567868624702
"F",2015,142.220038235381
"F",2015,131.302215428831
"F",2015,137.91868027728
"F",2015,133.375955938253
"F",2015,139.542305424328
"F",2015,124.889683920957
"F",2015,131.772953862046
"F",2015,142.529857020855
"F",2015,141.734234611573
"F",2016,139.848531657483
"F",2016,132.458696941945
"F",2016,140.055954141829
"F",2016,136.065183922593
"F",2016,134.87789845698
"F",2016,141.434890007149
"F",2016,127.695989470366
"F",2016,122.51380035556
"F",2016,137.100903023856
"F",2016,145.159347543213
"F",2017,141.162978639436
"F",2017,142.113468132307
"F",2017,130.206951607041
"F",2017,124.816419374522
"F",2017,130.208767201615
"F",2017,138.059690662176
"F",2017,129.869436219924
"F",2017,141.833624205966
"F",2017,130.249854659816
"F",2017,133.892395523135
"F",2018,138.658092844254
"F",2018,130.200885831388
"F",2018,143.303190392946
"F",2018,133.174779097864
"F",2018,137.605747887984
"F",2018,146.812442507107
"F",2018,139.039720301482
"F",2018,154.60462637079
"F",2018,147.06787966582
"F",2019,140.056331963067
"F",2019,137.252620791859
"F",2019,129.298898845547
"F",2019,140.161140671257
"F",2019,140.736566218502
"F",2019,128.472665067641
"F",2019,147.128163070504
"F",2019,128.375044922469
"F",2019,127.203551303965
"F",2019,137.140642614119
"F",2020,132.743336940156
"F",2020,133.651833780565
"F",2020,132.339332290242
"F",2020,133.773846923863
"F",2021,126.597132185685
"F",2021,136.613213673572
"F",2021,136.179211333894
"F",2021,135.907029027362
"F",2021,144.05902761478
"F",2021,135.336490387951
"F",2021,129.035506897388
"F",2021,132.698304897325
"F",2021,136.805096093453
"F",2021,125.902840235781
"F",2022,144.231044385587
"F",2022,130.805844196678
"F",2022,140.683111496993
"F",2022,131.503605753617
"F",2022,135.62511661162
"F",2022,131.322257271587
"F",2022,138.317619035936
"F",2022,125.672139748967
"F",2022,131.733582230466
"F",2022,131.514862643252
"F",2023,126.974265804833
"F",2023,123.009896093432
"F",2023,135.766298970143
"F",2023,120.304971357776
"F",2023,138.069601987833
"F",2023,131.163447790433
"F",2023,123.447828261183
"F",2023,130.11563131178
"F",2023,134.118515085528
"F",2023,124.035897126799
"F",2024,139.331124056155
"F",2024,130.104774723199
"F",2024,132.271905914064
"F",2024,145.053747224299
"F",2024,117.966636734368
"F",2024,126.934096583824
"F",2024,130.466630595242
"F",2024,140.673071053724
"F",2024,134.921593832083
"F",2024,128.859762865134
"F",2025,133.030786828067
"F",2025,129.699710356304
"F",2025,128.782890396812
"F",2025,129.846339849741
"F",2025,126.405352930585
"F",2025,134.976157659681
"F",2025,133.866024448976
"F",2025,123.689467247981
"F",2025,125.493895745165
"F",2025,125.496412506764
